Facility_ID,Hospital_Type,Procedure_Category,Operative_Procedure,Procedure_Count,Infection_Count,SSI_ratio,Performance
930000103, 250+ Beds,Orthopedic Procedures,Knee prosthesis,79.0,0.0,0.0,Good
240000104, 125-250 Beds,Orthopedic Procedures,Knee prosthesis,131.0,0.0,0.0,Good
70000635, Less than 125 Beds,Orthopedic Procedures,Knee prosthesis,13.0,0.0,0.0,Good
70000959, Less than 125 Beds,Orthopedic Procedures,Knee prosthesis,152.0,0.0,0.0,Good
60000068, 250+ Beds,Orthopedic Procedures,Knee prosthesis,527.0,4.0,0.7590132827324478,Good
930000187, 125-250 Beds,Orthopedic Procedures,Knee prosthesis,113.0,1.0,0.8849557522123894,Good
50000039, 125-250 Beds,Orthopedic Procedures,Knee prosthesis,34.0,0.0,0.0,Good
930000005, 125-250 Beds,Orthopedic Procedures,Spinal fusion,1.0,0.0,0.0,Good
140000012, 250+ Beds,Orthopedic Procedures,Spinal fusion,232.0,1.0,0.43103448275862066,Good
90000013, 125-250 Beds,Orthopedic Procedures,Spinal fusion,434.0,0.0,0.0,Good
60000074, 125-250 Beds,Orthopedic Procedures,Spinal fusion,1.0,0.0,0.0,Good
930000008, 250+ Beds,Orthopedic Procedures,Spinal fusion,349.0,1.0,0.28653295128939826,Good
120001330, Less than 125 Beds,Orthopedic Procedures,Spinal fusion,42.0,0.0,0.0,Good
120000338, 250+ Beds,Orthopedic Procedures,Spinal fusion,177.0,1.0,0.5649717514124294,Good
30000114, Less than 125 Beds,Orthopedic Procedures,Spinal fusion,64.0,0.0,0.0,Good
930000012, 125-250 Beds,Orthopedic Procedures,Spinal fusion,22.0,0.0,0.0,Good
930000022, 250+ Beds,Orthopedic Procedures,Spinal fusion,85.0,0.0,0.0,Good
930000129, 250+ Beds,Orthopedic Procedures,Knee prosthesis,201.0,0.0,0.0,Good
60000006, Less than 125 Beds,Orthopedic Procedures,Spinal fusion,133.0,1.0,0.7518796992481203,Good
930000132, 250+ Beds,Orthopedic Procedures,Spinal fusion,70.0,0.0,0.0,Good
930000036, 125-250 Beds,Orthopedic Procedures,Spinal fusion,80.0,1.0,1.25,Good
40000095, 125-250 Beds,Orthopedic Procedures,Spinal fusion,75.0,0.0,0.0,Good
30000146, Less than 125 Beds,Orthopedic Procedures,Knee prosthesis,162.0,0.0,0.0,Good
930000151, 125-250 Beds,Orthopedic Procedures,Knee prosthesis,60.0,0.0,0.0,Good
930000028, 250+ Beds,Orthopedic Procedures,Knee prosthesis,142.0,1.0,0.7042253521126761,Good
930000188, Less than 125 Beds,Orthopedic Procedures,Knee prosthesis,20.0,0.0,0.0,Good
70000155, Less than 125 Beds,Orthopedic Procedures,Knee prosthesis,58.0,0.0,0.0,Good
140000118, 250+ Beds,Orthopedic Procedures,Knee prosthesis,958.0,2.0,0.20876826722338201,Good
240000054, Less than 125 Beds,Orthopedic Procedures,Knee prosthesis,71.0,2.0,2.8169014084507045,Good
930000070, 125-250 Beds,Orthopedic Procedures,Spinal fusion,25.0,0.0,0.0,Good
140000011, Less than 125 Beds,Orthopedic Procedures,Spinal fusion,8.0,0.0,0.0,Good
30000143, 250+ Beds,Orthopedic Procedures,Knee prosthesis,46.0,0.0,0.0,Good
110000067, 125-250 Beds,Orthopedic Procedures,Knee prosthesis,76.0,0.0,0.0,Good
50000280, 250+ Beds,Orthopedic Procedures,Knee prosthesis,318.0,0.0,0.0,Good
140000704, Less than 125 Beds,Orthopedic Procedures,Knee prosthesis,93.0,2.0,2.1505376344086025,Good
220000007, Less than 125 Beds,Orthopedic Procedures,Knee prosthesis,41.0,0.0,0.0,Good
630013913, Less than 125 Beds,Orthopedic Procedures,Knee prosthesis,30.0,0.0,0.0,Good
30000135, 125-250 Beds,Orthopedic Procedures,Knee prosthesis,93.0,0.0,0.0,Good
250000101, Less than 125 Beds,Orthopedic Procedures,Knee prosthesis,32.0,0.0,0.0,Good
930000041, 125-250 Beds,Orthopedic Procedures,Knee prosthesis,83.0,1.0,1.2048192771084338,Good
930000125, Less than 125 Beds,Orthopedic Procedures,Knee prosthesis,43.0,0.0,0.0,Good
240000053, 250+ Beds,Orthopedic Procedures,Knee prosthesis,295.0,1.0,0.3389830508474576,Good
70000147, 250+ Beds,Orthopedic Procedures,Knee prosthesis,168.0,1.0,0.5952380952380952,Good
140001268, 250+ Beds,Orthopedic Procedures,Knee prosthesis,379.0,1.0,0.2638522427440633,Good
930000104, 250+ Beds,Orthopedic Procedures,Knee prosthesis,453.0,2.0,0.44150110375275936,Good
930000128, 250+ Beds,Orthopedic Procedures,Knee prosthesis,66.0,0.0,0.0,Good
40000126, 250+ Beds,Orthopedic Procedures,Knee prosthesis,322.0,1.0,0.3105590062111801,Good
60000063, 125-250 Beds,Orthopedic Procedures,Knee prosthesis,376.0,0.0,0.0,Good
250000049, 250+ Beds,Orthopedic Procedures,Knee prosthesis,121.0,1.0,0.8264462809917356,Good
230000261, 125-250 Beds,Orthopedic Procedures,Knee prosthesis,66.0,1.0,1.5151515151515151,Good
70000133, 250+ Beds,Orthopedic Procedures,Knee prosthesis,30.0,0.0,0.0,Good
240000046, 125-250 Beds,Orthopedic Procedures,Knee prosthesis,837.0,1.0,0.11947431302270012,Good
110000041, 125-250 Beds,Orthopedic Procedures,Knee prosthesis,150.0,0.0,0.0,Good
930000091, 125-250 Beds,Orthopedic Procedures,Knee prosthesis,163.0,0.0,0.0,Good
930000101, 250+ Beds,Orthopedic Procedures,Knee prosthesis,241.0,0.0,0.0,Good
220000029, 125-250 Beds,Orthopedic Procedures,Knee prosthesis,95.0,0.0,0.0,Good
60000067, 250+ Beds,Orthopedic Procedures,Knee prosthesis,415.0,2.0,0.48192771084337355,Good
80000022, 125-250 Beds,Orthopedic Procedures,Knee prosthesis,853.0,3.0,0.3516998827667058,Good
80000149, 250+ Beds,Orthopedic Procedures,Knee prosthesis,293.0,1.0,0.3412969283276451,Good
230000020, Less than 125 Beds,Orthopedic Procedures,Knee prosthesis,38.0,0.0,0.0,Good
140000041, 125-250 Beds,Orthopedic Procedures,Knee prosthesis,204.0,1.0,0.49019607843137253,Good
50000035, 125-250 Beds,Orthopedic Procedures,Knee prosthesis,118.0,0.0,0.0,Good
50000026, Less than 125 Beds,Orthopedic Procedures,Knee prosthesis,71.0,0.0,0.0,Good
250000344, Less than 125 Beds,Orthopedic Procedures,Knee prosthesis,354.0,0.0,0.0,Good
250000507, Less than 125 Beds,Orthopedic Procedures,Knee prosthesis,6.0,0.0,0.0,Good
930000015, 250+ Beds,Orthopedic Procedures,Knee prosthesis,41.0,0.0,0.0,Good
60000021, 125-250 Beds,Orthopedic Procedures,Knee prosthesis,3.0,0.0,0.0,Good
110000038, Less than 125 Beds,Orthopedic Procedures,Knee prosthesis,7.0,0.0,0.0,Good
110000056, Less than 125 Beds,Orthopedic Procedures,Knee prosthesis,73.0,0.0,0.0,Good
80000150, 125-250 Beds,Orthopedic Procedures,Knee prosthesis,257.0,1.0,0.38910505836575876,Good
930000035, Less than 125 Beds,Orthopedic Procedures,Knee prosthesis,4.0,0.0,0.0,Good
120001464, 125-250 Beds,Orthopedic Procedures,Knee prosthesis,79.0,0.0,0.0,Good
230000262, Less than 125 Beds,Orthopedic Procedures,Knee prosthesis,110.0,0.0,0.0,Good
930000140, 125-250 Beds,Orthopedic Procedures,Knee prosthesis,56.0,0.0,0.0,Good
230000016, 125-250 Beds,Orthopedic Procedures,Knee prosthesis,332.0,3.0,0.9036144578313252,Good
80000036, 250+ Beds,Orthopedic Procedures,Knee prosthesis,446.0,0.0,0.0,Good
90000033, Less than 125 Beds,Orthopedic Procedures,Knee prosthesis,480.0,0.0,0.0,Good
90000021, 125-250 Beds,Orthopedic Procedures,Knee prosthesis,31.0,0.0,0.0,Good
220000026, Less than 125 Beds,Orthopedic Procedures,Knee prosthesis,149.0,3.0,2.013422818791946,Good
220000025, 125-250 Beds,Orthopedic Procedures,Knee prosthesis,382.0,0.0,0.0,Good
90000016, 125-250 Beds,Orthopedic Procedures,Knee prosthesis,111.0,0.0,0.0,Good
50000031, 125-250 Beds,Orthopedic Procedures,Knee prosthesis,106.0,0.0,0.0,Good
110000058, 125-250 Beds,Orthopedic Procedures,Spinal fusion,1.0,0.0,0.0,Good
930000105, 125-250 Beds,Orthopedic Procedures,Hip prosthesis,33.0,0.0,0.0,Good
930000022, 250+ Beds,Other Procedures,Thoracic surgery,11.0,0.0,0.0,Good
930000066, 250+ Beds,Other Procedures,Thoracic surgery,46.0,1.0,2.1739130434782608,Good
930000157, 250+ Beds,Other Procedures,Thoracic surgery,8.0,0.0,0.0,Good
930000081, 250+ Beds,Other Procedures,Thoracic surgery,52.0,0.0,0.0,Good
930000100, 250+ Beds,Other Procedures,Thoracic surgery,204.0,0.0,0.0,Good
930000101, 250+ Beds,Other Procedures,Thoracic surgery,95.0,0.0,0.0,Good
930000091, 125-250 Beds,Other Procedures,Thoracic surgery,30.0,0.0,0.0,Good
110000041, 125-250 Beds,Other Procedures,Thoracic surgery,41.0,0.0,0.0,Good
240000046, 125-250 Beds,Other Procedures,Thoracic surgery,22.0,0.0,0.0,Good
70000133, 250+ Beds,Other Procedures,Thoracic surgery,91.0,1.0,1.098901098901099,Good
50000009, Less than 125 Beds,Other Procedures,Thoracic surgery,4.0,0.0,0.0,Good
230000261, 125-250 Beds,Other Procedures,Thoracic surgery,60.0,0.0,0.0,Good
60000063, 125-250 Beds,Other Procedures,Thoracic surgery,142.0,1.0,0.7042253521126761,Good
40000126, 250+ Beds,Other Procedures,Thoracic surgery,76.0,0.0,0.0,Good
930000128, 250+ Beds,Other Procedures,Thoracic surgery,41.0,0.0,0.0,Good
220000029, 125-250 Beds,Other Procedures,Thoracic surgery,5.0,0.0,0.0,Good
930000104, 250+ Beds,Other Procedures,Thoracic surgery,47.0,0.0,0.0,Good
70000147, 250+ Beds,Other Procedures,Thoracic surgery,32.0,0.0,0.0,Good
240000053, 250+ Beds,Other Procedures,Thoracic surgery,44.0,1.0,2.272727272727273,Good
930000125, Less than 125 Beds,Other Procedures,Thoracic surgery,3.0,0.0,0.0,Good
930000041, 125-250 Beds,Other Procedures,Thoracic surgery,5.0,0.0,0.0,Good
250000049, 250+ Beds,Other Procedures,Thoracic surgery,82.0,0.0,0.0,Good
110000953, 125-250 Beds,Other Procedures,Thoracic surgery,23.0,0.0,0.0,Good
930000044, 125-250 Beds,Other Procedures,Thoracic surgery,111.0,0.0,0.0,Good
30000121, Less than 125 Beds,Other Procedures,Thoracic surgery,23.0,0.0,0.0,Good
60000073, 250+ Beds,Other Procedures,Thoracic surgery,23.0,0.0,0.0,Good
60000208, 125-250 Beds,Other Procedures,Thoracic surgery,66.0,0.0,0.0,Good
930000105, 125-250 Beds,Other Procedures,Thoracic surgery,9.0,0.0,0.0,Good
30000131, Less than 125 Beds,Other Procedures,Thoracic surgery,2.0,0.0,0.0,Good
930000112, Less than 125 Beds,Other Procedures,Thoracic surgery,13.0,0.0,0.0,Good
930000111, 250+ Beds,Other Procedures,Thoracic surgery,37.0,0.0,0.0,Good
110000378, Less than 125 Beds,Other Procedures,Thoracic surgery,8.0,0.0,0.0,Good
110000010, 125-250 Beds,Other Procedures,Thoracic surgery,28.0,0.0,0.0,Good
930000108, Less than 125 Beds,Other Procedures,Thoracic surgery,8.0,0.0,0.0,Good
60000060, 250+ Beds,Other Procedures,Thoracic surgery,220.0,0.0,0.0,Good
60000066, Less than 125 Beds,Other Procedures,Thoracic surgery,1.0,0.0,0.0,Good
930000027, Less than 125 Beds,Other Procedures,Thoracic surgery,1.0,0.0,0.0,Good
220000017, 125-250 Beds,Other Procedures,Thoracic surgery,73.0,0.0,0.0,Good
930000096, 250+ Beds,Other Procedures,Thoracic surgery,25.0,0.0,0.0,Good
120000701, Less than 125 Beds,Other Procedures,Thoracic surgery,9.0,0.0,0.0,Good
230000010, 250+ Beds,Other Procedures,Thoracic surgery,69.0,0.0,0.0,Good
120000404, Less than 125 Beds,Other Procedures,Thoracic surgery,4.0,0.0,0.0,Good
30000124, 250+ Beds,Other Procedures,Thoracic surgery,57.0,0.0,0.0,Good
220000716, Less than 125 Beds,Other Procedures,Thoracic surgery,2.0,0.0,0.0,Good
30000123, 250+ Beds,Other Procedures,Thoracic surgery,119.0,0.0,0.0,Good
930000092, 125-250 Beds,Other Procedures,Thoracic surgery,1.0,0.0,0.0,Good
30000135, 125-250 Beds,Other Procedures,Thoracic surgery,21.0,0.0,0.0,Good
230000014, 125-250 Beds,Other Procedures,Thoracic surgery,1.0,0.0,0.0,Good
220000007, Less than 125 Beds,Other Procedures,Thoracic surgery,7.0,0.0,0.0,Good
50000280, 250+ Beds,Other Procedures,Thoracic surgery,79.0,0.0,0.0,Good
930000103, 250+ Beds,Other Procedures,Thoracic surgery,49.0,0.0,0.0,Good
220000030, 125-250 Beds,Other Procedures,Thoracic surgery,21.0,0.0,0.0,Good
140000797, 125-250 Beds,Other Procedures,Thoracic surgery,30.0,0.0,0.0,Good
30000108, Less than 125 Beds,Other Procedures,Thoracic surgery,4.0,0.0,0.0,Good
30000109, Less than 125 Beds,Other Procedures,Thoracic surgery,11.0,0.0,0.0,Good
30000149, Less than 125 Beds,Other Procedures,Thoracic surgery,2.0,0.0,0.0,Good
140000016, 125-250 Beds,Other Procedures,Thoracic surgery,37.0,0.0,0.0,Good
70000959, Less than 125 Beds,Other Procedures,Thoracic surgery,1.0,0.0,0.0,Good
30000151, 250+ Beds,Other Procedures,Thoracic surgery,150.0,0.0,0.0,Good
240000104, 125-250 Beds,Other Procedures,Thoracic surgery,22.0,0.0,0.0,Good
30000134, 250+ Beds,Other Procedures,Thoracic surgery,135.0,0.0,0.0,Good
110000068, Less than 125 Beds,Other Procedures,Thoracic surgery,20.0,0.0,0.0,Good
630011844, Less than 125 Beds,Other Procedures,Thoracic surgery,3.0,0.0,0.0,Good
630014442, 125-250 Beds,Other Procedures,Thoracic surgery,58.0,0.0,0.0,Good
930000127, 250+ Beds,Other Procedures,Thoracic surgery,149.0,0.0,0.0,Good
80000152, 250+ Beds,Other Procedures,Thoracic surgery,103.0,0.0,0.0,Good
930000187, 125-250 Beds,Other Procedures,Thoracic surgery,2.0,0.0,0.0,Good
930000129, 250+ Beds,Other Procedures,Thoracic surgery,32.0,0.0,0.0,Good
140000118, 250+ Beds,Other Procedures,Thoracic surgery,54.0,0.0,0.0,Good
70000155, Less than 125 Beds,Other Procedures,Thoracic surgery,2.0,0.0,0.0,Good
110000007, Less than 125 Beds,Other Procedures,Thoracic surgery,23.0,0.0,0.0,Good
60000068, 250+ Beds,Other Procedures,Thoracic surgery,96.0,1.0,1.0416666666666665,Good
30000143, 250+ Beds,Other Procedures,Thoracic surgery,101.0,0.0,0.0,Good
60000067, 250+ Beds,Other Procedures,Thoracic surgery,196.0,0.0,0.0,Good
140001268, 250+ Beds,Other Procedures,Thoracic surgery,41.0,0.0,0.0,Good
80000022, 125-250 Beds,Other Procedures,Thoracic surgery,9.0,0.0,0.0,Good
80000150, 125-250 Beds,Other Procedures,Thoracic surgery,33.0,0.0,0.0,Good
80000149, 250+ Beds,Other Procedures,Thoracic surgery,129.0,1.0,0.7751937984496124,Good
90000016, 125-250 Beds,Other Procedures,Thoracic surgery,52.0,0.0,0.0,Good
220000025, 125-250 Beds,Other Procedures,Thoracic surgery,15.0,0.0,0.0,Good
220000026, Less than 125 Beds,Other Procedures,Thoracic surgery,12.0,0.0,0.0,Good
90000021, 125-250 Beds,Other Procedures,Thoracic surgery,83.0,0.0,0.0,Good
90000033, Less than 125 Beds,Other Procedures,Thoracic surgery,3.0,0.0,0.0,Good
80001470, 125-250 Beds,Other Procedures,Thoracic surgery,2.0,0.0,0.0,Good
80000036, 250+ Beds,Other Procedures,Thoracic surgery,118.0,0.0,0.0,Good
230000016, 125-250 Beds,Other Procedures,Thoracic surgery,23.0,0.0,0.0,Good
230000262, Less than 125 Beds,Other Procedures,Thoracic surgery,7.0,0.0,0.0,Good
50000031, 125-250 Beds,Other Procedures,Thoracic surgery,33.0,0.0,0.0,Good
110000056, Less than 125 Beds,Other Procedures,Thoracic surgery,1.0,0.0,0.0,Good
930000015, 250+ Beds,Other Procedures,Thoracic surgery,11.0,0.0,0.0,Good
250000344, Less than 125 Beds,Other Procedures,Thoracic surgery,36.0,0.0,0.0,Good
50000026, Less than 125 Beds,Other Procedures,Thoracic surgery,2.0,0.0,0.0,Good
50000035, 125-250 Beds,Other Procedures,Thoracic surgery,76.0,0.0,0.0,Good
140000041, 125-250 Beds,Other Procedures,Thoracic surgery,1.0,0.0,0.0,Good
110000067, 125-250 Beds,Other Procedures,Thoracic surgery,43.0,0.0,0.0,Good
140000704, Less than 125 Beds,Other Procedures,Thoracic surgery,20.0,0.0,0.0,Good
60000006, Less than 125 Beds,Other Procedures,Thoracic surgery,14.0,0.0,0.0,Good
930000052, 125-250 Beds,Other Procedures,Thoracic surgery,15.0,0.0,0.0,Good
930000057, 125-250 Beds,Other Procedures,Thoracic surgery,6.0,0.0,0.0,Good
930000082, Less than 125 Beds,Other Procedures,Thoracic surgery,3.0,0.0,0.0,Good
70000137, 250+ Beds,Other Procedures,Thoracic surgery,95.0,0.0,0.0,Good
140000195, 125-250 Beds,Other Procedures,Thoracic surgery,2.0,0.0,0.0,Good
250000006, 125-250 Beds,Other Procedures,Thoracic surgery,1.0,0.0,0.0,Good
30000117, 125-250 Beds,Other Procedures,Thoracic surgery,16.0,0.0,0.0,Good
120000336, Less than 125 Beds,Other Procedures,Thoracic surgery,8.0,0.0,0.0,Good
250000008, 250+ Beds,Other Procedures,Thoracic surgery,210.0,0.0,0.0,Good
240001330, 125-250 Beds,Other Procedures,Thoracic surgery,5.0,0.0,0.0,Good
30000118, Less than 125 Beds,Other Procedures,Thoracic surgery,5.0,0.0,0.0,Good
930000114, Less than 125 Beds,Other Procedures,Thoracic surgery,1.0,0.0,0.0,Good
30000122, 250+ Beds,Other Procedures,Thoracic surgery,85.0,0.0,0.0,Good
140000183, 125-250 Beds,Other Procedures,Thoracic surgery,50.0,0.0,0.0,Good
70001351, 250+ Beds,Other Procedures,Thoracic surgery,94.0,0.0,0.0,Good
70000136, 125-250 Beds,Other Procedures,Thoracic surgery,6.0,0.0,0.0,Good
30000125, 125-250 Beds,Other Procedures,Thoracic surgery,7.0,0.0,0.0,Good
230000013, 250+ Beds,Other Procedures,Thoracic surgery,64.0,0.0,0.0,Good
930000056, Less than 125 Beds,Other Procedures,Thoracic surgery,12.0,0.0,0.0,Good
60000011, 250+ Beds,Other Procedures,Thoracic surgery,51.0,0.0,0.0,Good
50000016, Less than 125 Beds,Other Procedures,Thoracic surgery,16.0,0.0,0.0,Good
40000111, Less than 125 Beds,Other Procedures,Thoracic surgery,9.0,0.0,0.0,Good
70000139, 125-250 Beds,Other Procedures,Thoracic surgery,72.0,0.0,0.0,Good
40000095, 125-250 Beds,Other Procedures,Thoracic surgery,35.0,0.0,0.0,Good
930000036, 125-250 Beds,Other Procedures,Thoracic surgery,147.0,0.0,0.0,Good
930000132, 250+ Beds,Other Procedures,Thoracic surgery,23.0,0.0,0.0,Good
930000012, 125-250 Beds,Other Procedures,Thoracic surgery,2.0,0.0,0.0,Good
30000114, Less than 125 Beds,Other Procedures,Thoracic surgery,4.0,0.0,0.0,Good
120000338, 250+ Beds,Other Procedures,Thoracic surgery,59.0,0.0,0.0,Good
120001330, Less than 125 Beds,Other Procedures,Thoracic surgery,11.0,0.0,0.0,Good
930000008, 250+ Beds,Other Procedures,Thoracic surgery,49.0,0.0,0.0,Good
60000074, 125-250 Beds,Other Procedures,Thoracic surgery,6.0,0.0,0.0,Good
90000013, 125-250 Beds,Other Procedures,Thoracic surgery,17.0,0.0,0.0,Good
140000012, 250+ Beds,Other Procedures,Thoracic surgery,13.0,0.0,0.0,Good
140000425, 250+ Beds,Other Procedures,Thoracic surgery,107.0,0.0,0.0,Good
930000005, 125-250 Beds,Other Procedures,Thoracic surgery,34.0,0.0,0.0,Good
110000070, Less than 125 Beds,Other Procedures,Thoracic surgery,5.0,0.0,0.0,Good
110000058, 125-250 Beds,Other Procedures,Thoracic surgery,81.0,0.0,0.0,Good
30001799, Less than 125 Beds,Other Procedures,Thoracic surgery,2.0,0.0,0.0,Good
50000455, 125-250 Beds,Other Procedures,Thoracic surgery,5.0,0.0,0.0,Good
30000139, 125-250 Beds,Other Procedures,Thoracic surgery,4.0,0.0,0.0,Good
630012960, 125-250 Beds,Other Procedures,Thoracic surgery,23.0,0.0,0.0,Good
930000059, 250+ Beds,Other Procedures,Thoracic surgery,45.0,0.0,0.0,Good
230000005, Less than 125 Beds,Other Procedures,Thoracic surgery,20.0,0.0,0.0,Good
120000411, 250+ Beds,Other Procedures,Thoracic surgery,150.0,0.0,0.0,Good
60000002, 125-250 Beds,Other Procedures,Thoracic surgery,62.0,0.0,0.0,Good
930000070, 125-250 Beds,Other Procedures,Thoracic surgery,20.0,0.0,0.0,Good
60000058, 125-250 Beds,Other Procedures,Thoracic surgery,2.0,0.0,0.0,Good
930000099, 250+ Beds,Other Procedures,Thoracic surgery,116.0,1.0,0.8620689655172413,Good
930000058, 125-250 Beds,Other Procedures,Thoracic surgery,82.0,0.0,0.0,Good
930000068, 125-250 Beds,Other Procedures,Thoracic surgery,39.0,0.0,0.0,Good
220000009, Less than 125 Beds,Other Procedures,Thoracic surgery,20.0,0.0,0.0,Good
140000190, 125-250 Beds,Other Procedures,Thoracic surgery,13.0,0.0,0.0,Good
930000076, 125-250 Beds,Other Procedures,Thoracic surgery,148.0,0.0,0.0,Good
930000290, 250+ Beds,Other Procedures,Thoracic surgery,9.0,1.0,11.11111111111111,Bad
120001444, 250+ Beds,Other Procedures,Thoracic surgery,45.0,0.0,0.0,Good
930000047, 125-250 Beds,Other Procedures,Thoracic surgery,55.0,0.0,0.0,Good
630012971, Less than 125 Beds,Other Procedures,Thoracic surgery,29.0,0.0,0.0,Good
930000095, 250+ Beds,Other Procedures,Thoracic surgery,139.0,1.0,0.7194244604316548,Good
60000025, 125-250 Beds,Other Procedures,Thoracic surgery,36.0,0.0,0.0,Good
30000133, 125-250 Beds,Other Procedures,Thoracic surgery,254.0,3.0,1.1811023622047243,Good
930000085, Less than 125 Beds,Other Procedures,Thoracic surgery,2.0,0.0,0.0,Good
110000021, Less than 125 Beds,Other Procedures,Thoracic surgery,2.0,0.0,0.0,Good
930000123, 250+ Beds,Other Procedures,Thoracic surgery,32.0,0.0,0.0,Good
80000147, Less than 125 Beds,Other Procedures,Thoracic surgery,10.0,0.0,0.0,Good
60000062, Less than 125 Beds,Other Procedures,Thoracic surgery,5.0,0.0,0.0,Good
110000040, Less than 125 Beds,Other Procedures,Thoracic surgery,2.0,0.0,0.0,Good
230000444, Less than 125 Beds,Other Procedures,Thoracic surgery,1.0,0.0,0.0,Good
90000145, 250+ Beds,Other Procedures,Thoracic surgery,6.0,0.0,0.0,Good
630013873, 250+ Beds,Other Procedures,Thoracic surgery,61.0,0.0,0.0,Good
930000077, 125-250 Beds,Other Procedures,Thoracic surgery,26.0,0.0,0.0,Good
50000020, 250+ Beds,Other Procedures,Thoracic surgery,76.0,0.0,0.0,Good
930000071, 250+ Beds,Other Procedures,Thoracic surgery,248.0,0.0,0.0,Good
110000944, Less than 125 Beds,Other Procedures,Thoracic surgery,1.0,0.0,0.0,Good
630015029, 125-250 Beds,Other Procedures,Thoracic surgery,11.0,0.0,0.0,Good
70000153, 250+ Beds,Other Procedures,Thoracic surgery,99.0,0.0,0.0,Good
80000045, 250+ Beds,Other Procedures,Thoracic surgery,128.0,0.0,0.0,Good
930000063, 125-250 Beds,Other Procedures,Thoracic surgery,29.0,0.0,0.0,Good
60001022, Less than 125 Beds,Other Procedures,Thoracic surgery,39.0,0.0,0.0,Good
60000014, 250+ Beds,Other Procedures,Thoracic surgery,254.0,0.0,0.0,Good
930000065, 250+ Beds,Other Procedures,Thoracic surgery,29.0,0.0,0.0,Good
930000026, 250+ Beds,Other Procedures,Thoracic surgery,135.0,2.0,1.4814814814814816,Good
250000017, 125-250 Beds,Other Procedures,Thoracic surgery,14.0,0.0,0.0,Good
630011203, 125-250 Beds,Other Procedures,Thoracic surgery,6.0,0.0,0.0,Good
930001543, 125-250 Beds,Other Procedures,Thoracic surgery,11.0,0.0,0.0,Good
930000074, 250+ Beds,Other Procedures,Thoracic surgery,111.0,0.0,0.0,Good
140001086, Less than 125 Beds,Other Procedures,Thoracic surgery,28.0,0.0,0.0,Good
40000949, 125-250 Beds,Other Procedures,Thoracic surgery,17.0,0.0,0.0,Good
630011683, 125-250 Beds,Other Procedures,Thoracic surgery,88.0,0.0,0.0,Good
630013398, 125-250 Beds,Other Procedures,Thoracic surgery,17.0,0.0,0.0,Good
630011745, 125-250 Beds,Other Procedures,Thoracic surgery,16.0,0.0,0.0,Good
930000050, 125-250 Beds,Other Procedures,Thoracic surgery,138.0,0.0,0.0,Good
220000010, 125-250 Beds,Other Procedures,Thoracic surgery,2.0,0.0,0.0,Good
140000191, Less than 125 Beds,Other Procedures,Thoracic surgery,50.0,0.0,0.0,Good
30000130, 250+ Beds,Other Procedures,Thoracic surgery,23.0,0.0,0.0,Good
70000150, 125-250 Beds,Other Procedures,Thoracic surgery,7.0,0.0,0.0,Good
930000093, 250+ Beds,Other Procedures,Thoracic surgery,47.0,0.0,0.0,Good
50000021, 125-250 Beds,Other Procedures,Thoracic surgery,107.0,0.0,0.0,Good
60000002, 125-250 Beds,Other Procedures,Abdominal aortic aneurysm repair,10.0,0.0,0.0,Good
930000151, 125-250 Beds,Other Procedures,Thoracic surgery,15.0,0.0,0.0,Good
140000191, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),120.0,1.0,0.8333333333333334,Good
220000010, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),86.0,0.0,0.0,Good
930000050, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),132.0,0.0,0.0,Good
630011745, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),164.0,4.0,2.4390243902439024,Good
630013398, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),115.0,0.0,0.0,Good
630011959, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),63.0,0.0,0.0,Good
630011683, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),193.0,0.0,0.0,Good
30000973, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),34.0,0.0,0.0,Good
40000949, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),108.0,0.0,0.0,Good
140001086, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),96.0,1.0,1.0416666666666665,Good
930000074, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),223.0,2.0,0.8968609865470852,Good
930001543, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),152.0,0.0,0.0,Good
630011203, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),127.0,1.0,0.7874015748031495,Good
250000017, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),35.0,0.0,0.0,Good
930000026, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),467.0,4.0,0.8565310492505354,Good
60000015, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),19.0,0.0,0.0,Good
930000065, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),117.0,0.0,0.0,Good
60000014, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),532.0,0.0,0.0,Good
60001022, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),88.0,1.0,1.1363636363636365,Good
